target_id	length	eff_length	est_counts	tpm
NM_016053	1038	681.612	482	44.1008
NM_032600	1419	1245.31	0	0
NM_198082	3122	3167.25	276	5.43456
NM_001017928	843	474.914	592.997	77.8708
NM_014167	1742	1273.7	634.228	31.0539
NR_033192	1671	1189.35	78.1809	4.09949
NM_005436	5951	5209.68	3000	35.9127
NM_178499	2575	2401.31	0	0
NM_001267723	1948	2063.41	462	13.9635
NM_201435	3341	2844.55	6	0.131545
NR_027918	2619	2260.98	0	0
NM_001286243	2013	1839.31	0	0
NM_001286244	1843	1669.31	0	0
NM_152591	2118	1944.31	0	0
NM_207311	3206	3283.75	503	9.55289
NM_001103175	1936	2084.3	5	0.149605
NM_001286957	1900	1532.14	16	0.651268
NM_033124	1940	1576.18	0	0
NM_001012506	3242	2623.66	0.00443112	0.000105328
NM_001141947	3261	2640.35	229.264	5.41516
NR_024460	3242	2622.84	0	0
NM_181645	2791	2166.87	1	0.0287809
NM_001143829	4154	3198.18	2	0.039
NM_025214	4257	3388.04	0	0
NM_015621	3524	3317.28	3874.97	72.8489
NM_001026383	2082	1655.98	17.1913	0.647426
NM_024688	2844	2161.95	13.2368	0.381833
NM_145023	2316	1907.44	1.47678	0.0482841
NR_109826	2006	1593.29	13.6657	0.534901
NR_109827	4430	3575.57	43.6233	0.76087
NM_031290	1279	1105.31	0	0
NM_022903	1937	1816.62	683	23.4474
NM_175884	4549	4102.42	323	4.91021
NM_001008391	4157	3237.35	40.2955	0.776254
NM_001258304	1658	1583.02	12.1947	0.480421
NM_001258305	1474	1337.25	0	0
NM_001258306	1469	1335.4	41.3855	1.93274
NM_138770	1667	1576.44	23.1283	0.914964
NM_001258307	1480	1330.87	0	0
NM_207310	1678	1593.8	14.2915	0.559218
NM_001130146	2438	2041.33	67.1471	2.0514
NM_001130147	2465	2076.26	220.919	6.63574
NM_001130148	2411	2023.48	0	0
NM_032358	2492	2093.46	128.483	3.82752
NM_001031737	1736	1662.3	104	3.90176
NM_001136505	2571	2006.16	4	0.124346
NM_032040	3459	3528.82	33.4866	0.591805
NM_199511	4837	4487.65	0	0
NM_199512	4240	3899.66	4	0.0639691
NM_001156474	2906	2574.5	6	0.145343
NM_021827	2636	2329.99	0	0
NM_024725	2855	2152.37	792	22.948
NM_001286159	2389	1941.4	24	0.770963
NM_173556	2482	2041.88	0	0
NM_198489	1383	1132.16	164.289	9.04973
NR_104049	1411	1163.51	15.4046	0.825689
NR_104050	1430	1177.48	8.8219	0.467246
NR_104051	1593	1328.83	44.0387	2.06682
NM_001080433	4108	3934.31	0	0
NM_006848	1357	1433.96	2081	90.5046
NM_001144995	5796	6348.77	52.2606	0.51336
NM_024098	2140	2135.19	1396.98	40.8028
NM_018219	3040	2903.55	5	0.107394
NM_001135597	9938	8499.71	1059.32	7.77247
NM_001254943	9716	8292.51	168.243	1.26529
NM_018084	9857	8414.44	1288.44	9.5494
NM_032251	5045	5832.58	3373	36.0656
NM_001080414	7668	8364.21	2618	19.5201
NM_152723	2553	2379.31	0	0
NM_015603	2203	2272.67	483.733	13.2741
NM_001286116	3916	3086.72	88.1813	1.78163
NM_001286117	4463	3750.67	313.525	5.21315
NM_001286118	4039	3271.4	23.5748	0.449419
NM_001286119	4124	3348.72	71.6438	1.33425
NM_001286120	3919	3188.25	0	0
NM_021825	4143	3360.12	211.369	3.92304
NM_018318	2460	1822.17	447	15.2987
NM_025140	1918	1829.71	288	9.8163
NM_019044	7054	6376.78	1320	12.9095
NM_018074	1522	1402.44	673	29.9273
NM_153376	2278	2311.17	18	0.485712
NM_052848	3447	3458.83	1407	25.3689
NM_152638	3087	2807.87	2	0.0444211
NM_001243212	1182	998.902	11	0.686763
NM_001105563_3	2975	2951.44	0	0
NM_001105564_2	3083	3126.26	193.985	3.86971
NM_019052_2	2750	2789.35	783.015	17.5067
NM_005893	2068	1894.31	0	0
NM_000729	1614	1440.31	0	0
NM_001174138	872	698.309	0	0
NM_000730	1807	1633.31	0	0
NM_176875	2308	2134.31	0	0
NM_002981	719	413.721	5	0.753702
NM_002986	1050	876.309	0	0
NM_005408	976	802.309	0	0
NM_032962	679	505.309	0	0
NM_032963	631	457.356	0	0
NM_032965	1205	849.013	1	0.0734553
NR_027921	1596	1256.27	0	0
NR_027922	1548	1211.14	0	0
NM_004590	1622	1235.49	19.7595	0.997412
NM_002987	740	452.206	197	27.1686
NM_002988	895	721.309	0	0
NM_006274	809	524.708	5	0.594278
NM_002982	872	698.309	0	0
NM_001130046	964	562.775	6.54034	0.724775
NM_004591	967	565.888	6.45966	0.711895
NM_002989	1020	846.309	0	0
NM_002990	3043	2701.09	55687.8	1285.76
NM_005064	751	456.867	0	0
NM_145898	700	407.836	2	0.305831
NM_002991	485	311.773	0	0
NM_001201359	1124	881.437	10.9914	0.777676
NM_005624	1127	885.887	0.00860822	0.000605999
NM_006072	687	513.309	0	0
NM_006664	571	272.901	1	0.228524
NM_148672	941	602.32	128.625	13.3179
NM_002983	921	639.235	2564.07	250.154
NM_021006	908	598.08	0	0
NM_021006_1	909	602.065	15.202	1.57469
NR_111964	1101	791.494	87.0769	6.86109
NM_001001437	899	587.262	350.647	37.2371
NM_001001437_1	899	583.825	0	0
NM_002984	792	474.387	778.537	102.349
NM_207007	947	630.249	164.536	16.2812
NM_207007_1	947	630.249	164.536	16.2812
NR_111969	832	503.941	10.681	1.32181
NR_111969_1	832	503.941	10.681	1.32181
NM_001291468	777	460.436	0	0
NM_001291468_1	777	460.436	0	0
NM_001291469	981	659.914	0	0
NM_001291470	1383	1073.44	29.7171	1.72649
NM_001291471	961	643.455	0	0
NM_001291472	940	623.8	0	0
NM_001291473	910	586.974	0	0
NM_001291473_1	910	588.661	3.59989	0.381383
NM_001291474	866	692.309	0	0
NM_001291475	971	652.094	0	0
NR_111970	662	336.048	0.855779	0.158817
NR_111970_1	662	336.048	0.855779	0.158817
NM_001278736	1436	1189.51	172.248	9.03072
NM_002985	1354	1099.9	1860.53	105.492
NM_006273	940	766.309	0	0
NM_005623	1375	1201.31	0	0
NM_001029835	2007	1859.75	489.553	16.4165
NM_001167934	1845	1743.07	330.669	11.8309
NM_001167935	1746	1609.44	108.017	4.18557
NM_031443	2019	1920.44	1169.97	37.9937
NR_030770	1955	1829.97	308.791	10.5235
NM_080625	2657	2874.5	1	0.0216958
NM_001111045	2087	1811.61	20.9024	0.719562
NM_001111046	1969	1690.08	0	0
NM_001111047	1966	1686.31	0	0
NM_003914	2090	1815.38	1.0976	0.0377061
NM_001237	2923	2418.02	3111.27	80.2444
NM_031966	2292	1827.58	2395	81.7273
NM_021178	1630	1219.97	601.866	30.7671
NM_182849	1430	1049.38	188.651	11.2114
NM_182852	1811	1448.97	53.6305	2.30829
NM_004701	1674	1311.12	1588	75.5346
NM_033031	4636	4004.67	10	0.155729
NM_033670	1324	940.188	0	0
NM_001013399	2210	1533.1	868.671	35.3364
NM_005190	2432	1801.83	1106.33	38.292
NM_053056	4414	4178.52	669	9.98482
NM_001759	6647	6089.22	23102	236.606
NM_001136017	2207	2066.19	25.7525	0.777298
NM_001136125	1994	1828.61	44.7963	1.52777
NM_001136126	1991	1809.86	26.0297	0.896936
NM_001287427	2710	2741.98	6.82185	0.155158
NM_001287434	2173	1994.3	5.11775	0.160039
NM_001760	2210	2084.94	1831.48	54.7832
NM_012142	3775	3131.81	948.049	18.8787
NR_027513	3598	2956.83	0	0
NR_027514	3678	3030.62	19.9785	0.41112
NR_045998	3695	3056.47	0	0
NR_045999	3538	2876.7	10.5731	0.229215
NM_001238	2072	1837.26	839	28.4793
NM_057749	2851	2075.46	344.255	10.3443
NM_001761	4412	4468.81	1952.04	27.2417
NM_004060	2593	1882.76	4683.51	155.137
NM_199246	2493	1779.92	334.486	11.7196
NM_004354	5599	4654.12	886	11.8722
NM_001199189	1634	1289.67	42.1123	2.03642
NM_001239	1520	1166.09	582.888	31.1738
NM_006835	1998	1752.04	5375	191.325
NM_001039780	2719	2511.48	547.861	13.6043
NM_001287252	2767	2554	1647.72	40.2345
NM_001287253	2722	2515.32	315.271	7.81677
NM_001134375	4263	3536.48	155.008	2.7335
NM_001134376	4227	3510.54	31.6407	0.562094
NM_019084	4230	3511.6	31.3515	0.556789
NM_024565	3399	3286.57	21.0404	0.399253
NM_001099402	2731	2437.67	2905.74	74.3395
NM_020307	2749	2521.54	1342	33.1912
NM_001039577	1332	1066.94	259.303	15.1567
NM_030937	3240	3189.58	1044.7	20.4265
NM_021147	1557	1383.31	0	0
NM_001240	7204	6117.77	1551.72	15.8182
NM_001277842	7040	5963.1	338.277	3.53784
NM_001241	6947	5504.37	97.1934	1.1012
NM_058241	7048	5588.47	594.157	6.63048
NR_037649	7034	5579.54	290.649	3.24869
NR_036549	1530	1171.49	31	1.65029
NM_001282852	4756	4207.98	262.487	3.8902
NM_001282853	4894	4345.89	24.6204	0.353308
NM_001282854	4694	4164.12	9.04295	0.135433
NM_145012	4831	4281.08	1404.87	20.4654
NM_181698	4855	4229.71	0	0
NM_001142300	3883	3341.38	111.07	2.07303
NM_152523	3784	3107.47	474.93	9.53148
NR_103829	3430	2664.08	9.47563	0.221818
NM_001199022	5569	4626.43	929.626	12.5314
NM_014711	5626	4676.19	536.938	7.16092
NM_001204450	3845	3177.4	293.997	5.77042
NM_001204451	2696	2177.03	0	0
NM_004748	7214	6064.98	51.957	0.534259
NM_020739	6974	5772.79	262.158	2.83214
NM_001295	2801	2397.63	102	2.65311
NM_016602	1369	1380.28	294	13.2836
NM_001123041	2797	2334.48	1	0.0267145
NM_001123396	2460	2286.31	0	0
NM_001164680	1902	1728.31	0	0
NM_001837	1921	1747.31	0	0
NM_178328	1911	1737.31	0	0
NM_178329	1842	1668.31	0	0
NM_005508	1782	1425.3	63	2.75659
NM_000579	3786	3223.73	0	0
NM_001100168	3551	3016.44	2	0.0413498
NM_004367	3341	2840.33	477.457	10.4834
NM_031409	3604	3077.56	302.392	6.12774
NM_001838	2309	2131.23	8787	257.127
NM_005201	1612	1194.15	146	7.62487
NM_001256369	2778	2604.31	0	0
NM_006641	2643	2469.31	0	0
NM_031200	2692	2518.31	0	0
NM_001130910	1718	1340.08	0.774199	0.0360297
NM_003965	1854	1502.99	9.2258	0.382812
NM_012118	2109	1920.95	358.604	11.6423
NM_005125	1157	962.149	556	36.0387
NM_145257	5246	4350.56	1347	19.309
NM_001145065	6330	5229.02	14	0.166973
NM_207491	4051	3354.46	0	0
NM_001284240	7782	6471.51	521.996	5.03036
NM_001284241	2201	1691.73	45.4557	1.67569
NM_001284242	5863	4736.14	0	0
NM_001284243	6013	4891.83	0	0
NM_018999	7867	6568.73	73.4819	0.697648
NM_001198842	2310	1903.93	26.6132	0.871732
NM_006431	2079	1638.96	8059.39	306.67
NM_001008800	2118	1874.58	34.2684	1.14006
NM_005998	2232	1980.93	13692.7	431.081
NR_036564	2394	2154.82	91.1351	2.63762
NR_036565	2345	2068.9	179.761	5.41868
NM_001256721	2384	1945.89	24.8594	0.796728
NM_006430	2474	2018.57	9290.14	287.022
NM_012073	3528	2983.69	11529	240.977
NM_001009186	2654	2196.37	218.703	6.20994
NM_001762	2789	2313.89	11780.9	317.521
NM_001193529	1912	1444.5	7.26984	0.313867
NM_001193530	1888	1433.04	19.0717	0.829982
NM_006584	2023	1542.56	10.6585	0.430912
NR_003110	1891	1466.67	142.387	6.05445
NR_033416	2369	1883.25	99.9024	3.3083
NM_001009570	1449	1167.79	37.23	1.98822
NM_001166284	1800	1527.71	11.3025	0.461393
NM_001166285	2157	1854.81	97.8869	3.29126
NM_006429	2061	1771.13	13841.2	487.37
NR_029402	2008	1721.44	83.3941	3.02121
NR_029403	1912	1613.83	0	0
NM_001282907	2440	2049.92	62.1985	1.89226
NM_001282908	2157	1702.67	35.2958	1.2928
NM_001282909	2052	1612.75	0	0
NM_006585	2132	1677.74	12132.5	450.985
NM_014406	2178	1978.27	1	0.0315247
NM_015622	1949	1581.04	1321.19	52.1145
NM_198097	1961	1592.86	996.519	39.0161
NM_001256106	3676	3339.06	16.05	0.29977
NM_001256109	3645	3302.75	19.2326	0.363161
NM_001256111	3459	3127.58	2.61254e-05	5.20945e-07
NM_004258	3688	3349.05	30.7216	0.572084
NM_001159587	9227	7661.63	0	0
NM_001159588	9047	7511.73	0.000583749	4.84644e-06
NM_133493	9278	7710.52	500.548	4.04855
NM_000591	1760	1690.25	0	0
NM_001040021	1673	1628.98	6.54173e-08	2.50445e-09
NM_001174104	1773	1694.95	0	0
NM_001174105	1652	1608.73	5	0.193831
NM_001039490	1608	1413.88	0	0
NM_004357	1674	1515.46	142.925	5.88168
NM_139029	1670	1513.55	62.7926	2.58732
NM_139030	1612	1447.59	66.2826	2.85556
NM_007053	1758	1373	17.596	0.799244
NR_103845	1286	904.828	4.404	0.303542
NM_004244	4315	4141.31	0	0
NM_203416	4232	4058.31	0	0
NM_174941	4707	4341.82	6	0.0861819
NM_001142401	3198	2507.99	0	0
NM_001142402	3180	2475.14	312.9	7.88395
NM_001142403	2641	2034.96	36.0604	1.10513
NM_001142404	2545	1962.75	0	0
NM_006016	3237	2523.51	6754.04	166.915
NM_207397	1688	1514.31	0	0
NM_020406	2347	2173.31	0	0
NM_005582	2840	2387.2	352	9.19585
NM_001178098	2083	1944.81	241.92	7.7577
NM_001770	2080	1941.09	2348.08	75.4403
NM_001763	2220	1850.15	5	0.168539
NM_001764	1521	1347.31	0	0
NM_001765	2717	2161.37	41	1.18302
NM_001766	3908	3585.4	8.76578	0.152472
NM_001042583	2206	2032.31	0	0
NM_001042584	2138	1964.31	0	0
NM_001042585	2041	1867.31	0	0
NM_001042586	1639	1465.31	0	0
NM_001042587	1571	1397.31	0	0
NM_001185107	1972	1798.31	0	0
NM_001185108	1771	1597.31	0	0
NM_001185110	1474	1300.31	0	0
NM_001185112	1675	1501.31	0	0
NM_001185113	1510	1336.31	0	0
NM_001185114	1945	1771.31	0	0
NM_001185115	1936	1762.31	0	0
NM_030893	2242	2068.31	0	0
NM_001767	1656	1288.86	15	0.725809
NM_001004196	2415	1905.37	86.7855	2.84056
NM_005944	2340	1841.04	810.215	27.4456
NM_138806	2397	1742.74	109.969	3.93528
NM_138939	1150	793.527	0	0
NM_138940	1081	907.309	0	0
NM_170780	2328	1696.93	0	0
NM_001008784	1421	1012.41	2.03081	0.125097
NM_001199215	1490	1072.86	0	0
NM_015717	1997	1823.31	0	0
NM_001144893	4043	3829.23	0	0
NM_001144894	4319	4092.89	0	0
NM_001144895	4175	3942.51	0	0
NM_001144896	4379	4155.81	0	0
NM_001144897	4433	4214.49	0	0
NM_001144899	3968	3751.59	30.3504	0.504529
NM_021155	4451	4232.17	0	0
NR_026692	4551	4335.59	0	0
NM_001185099	3153	3016.03	130.566	2.6998
NM_001185100	3298	3180.88	204.811	4.01555
NM_001185101	2886	2728.63	562.839	12.864
NM_001278417	3241	3116.97	414.284	8.28902
NM_001771	3417	3297.09	5690.89	107.643
NM_006566	2762	2174.23	3066	87.9434
NM_001291737	2562	2152.97	0	0
NM_001291738	2416	1901.94	254.634	8.34944
NM_001291739	2128	1586.59	123.232	4.84391
NM_013230	2400	1920.79	113.693	3.69142
NR_117089	2385	1933.22	0	0
NR_117090	2226	1724.8	0	0
NM_001166663	2650	2270.11	37.1659	1.02102
NM_001166664	2359	1983.44	39.2397	1.2338
NM_016382	2635	2254.39	339.594	9.39438
NM_000734	1803	1557.42	5.85979	0.234647
NM_198053	1806	1561.55	0.140207	0.00559952
NM_020404	2683	2509.31	0	0
NM_001242	1445	1244.91	665.182	33.3227
NR_015382	2489	2160.74	380.419	10.9799
NM_001267706	3469	2804.13	0	0
NM_014143	3811	3092.03	2538.88	51.2078
NR_052005	3638	2943.02	87.1181	1.84609
NM_001024736	3526	3565.24	13.6939	0.239539
NM_025240	2872	2784.19	31.3061	0.701242
NM_001243077	4720	3952.09	0	0
NM_001243078	4654	3882.77	0	0
NM_006139	5011	4193.07	196.063	2.91609
NM_012120	5534	4488.91	2846.67	39.5488
NM_001243646	3623	3481.63	0	0
NM_006110	3546	3450.32	1332	24.0759
NM_001256841	1679	1455.59	137.239	5.87994
NM_007261	2018	1807.34	2177.76	75.1463
NM_006678	1712	1529.92	4	0.163052
NM_181449	3650	3313.17	22.5353	0.424187
NM_174892	2419	2168.04	107	3.07789
NM_001115152	769	595.309	0	0
NM_001289082	1981	1807.31	0	0
NM_001289083	1966	1792.31	0	0
NM_001289084	1965	1791.31	0	0
NM_001289085	2094	1920.31	0	0
NM_001289086	2116	1942.31	0	0
NM_001289087	1897	1723.31	0	0
NM_139018	1920	1746.31	0	0
NR_110298	1958	1784.31	0	0
NM_001168322	1524	1350.31	0	0
NM_001168323	1422	1248.31	0	0
NM_001168324	1121	947.309	0	0
NM_145273	2911	2770.96	5.50455	0.123888
NM_001198763	3930	2970.78	26.5131	0.556579
NM_001198764	3993	3031.8	13.48	0.277286
NM_014880	4104	3125.03	11.5795	0.231085
NM_001165895	1250	1122.67	15.137	0.840863
NM_016579	1376	1272.51	1008.86	49.4434
NM_001082618	1210	897.681	4.85253	0.337119
NM_001177608	1233	950.218	0	0
NM_001772	1591	1278.39	20.1475	0.982865
NM_001025109	2741	2567.31	0	0
NM_001773	2936	2762.31	0	0
NM_000072	2229	2055.31	0	0
NM_001001547	2190	2016.31	0	0
NM_001001548	4852	3871.69	19.6989	0.317306
NM_001127443	1935	1761.31	0	0
NM_001127444	2110	1936.31	0	0
NM_001289908	1786	1612.31	0	0
NM_001289909	1814	1640.31	0	0
NM_001289911	1868	1694.31	0	0
NR_110501	1806	1632.31	0	0
NM_001040031	1334	1181.21	276.667	14.6072
NM_001774	1368	1219.55	4759.33	243.38
NM_001775	1616	1254.79	567	28.1805
NM_000732	866	692.309	0	0
NM_001040651	734	560.309	0	0
NM_000733	1638	1342.61	10	0.464501
NM_012099	3411	3297.43	426.481	8.06606
NM_000073	1436	1076.24	12.795	0.741427
NM_000616	3241	3020.09	81.9738	1.69275
NM_001195014	3285	3061.34	6.48115	0.132032
NM_001195015	2973	2736.99	0	0
NM_001195016	2960	2723.94	87.5451	2.00434
NM_001195017	2938	2673.18	0	0
NM_001250	1741	1469.66	5364.14	227.625
NM_152854	1679	1408.59	378.864	16.774
NM_000074	1958	1520.18	4.05705	0.166438
NM_000610	5857	5199.98	91.072	1.09225
NM_001001389	5728	5084.93	245.166	3.00685
NM_001001390	5110	4484.14	109.538	1.52343
NM_001001391	4714	4139.14	5955.01	89.7241
NM_001001392	4094	3563.13	0	0
NM_001202555	4918	4315.52	119.702	1.72984
NM_001202556	4651	4087.57	0	0
NM_001202557	2386	1984.62	134.506	4.2267
NM_002389	3518	2783.17	140.684	3.1524
NM_153826	3380	2664.09	1121.08	26.2437
NM_172350	3271	2553.15	10.8477	0.264972
NM_172351	3473	2744.25	666.287	15.1417
NM_172352	3428	2695.29	124.479	2.88023
NM_172353	3335	2615.12	286.453	6.83122
NM_172359	3425	2703	362.553	8.36493
NM_172361	3293	2579.04	11.6167	0.280907
NM_001777	5471	4370.25	343.708	4.90478
NM_198793	5413	4322.69	2134.65	30.7971
NM_001256030	1645	1306.6	376.256	17.9588
NM_001778	1251	873.649	6768.74	483.179
NM_014207	3282	3229.57	4	0.0772418
NM_001803	630	333.054	2381	445.842
NM_000560	1692	1308.01	1131.88	53.9667
NM_001040033	1697	1311.39	6212.12	295.423
NM_000574	2921	2389.34	841.844	21.9731
NM_001114752	3039	2508.4	130.144	3.23567
NM_001144822	1520	1052.64	179.454	10.6319
NM_001779	1278	826.176	1167.39	88.1215
NR_026665	1313	854.164	124.152	9.06465
NM_000611	7744	6815.48	2867.64	26.2401
NM_001127223	7910	6961	24.2395	0.217165
NM_001127225	7803	6861.33	0	0
NM_001127226	7738	6794.09	0	0
NM_001127227	7682	6748.04	0	0
NM_203329	7860	6933.72	23.6705	0.212901
NM_203330	7905	6967.82	109.422	0.979368
NM_203331	7789	6860.23	349.005	3.17271
NM_005894	2362	2027.73	1	0.0307558
NM_001254750	3214	3310.03	9.74781	0.183659
NM_001254751	3187	3206.37	0	0
NM_006725	3415	3529.55	25.2522	0.446186
NR_045638	3290	3312.06	0	0
NM_001257389	1363	1133.93	96.278	5.29515
NM_001257390	1106	848.679	0	0
NM_001257391	1101	852.723	59.1179	4.32362
NM_001257392	902	608.027	0	0
NM_001257400	931	646.451	410.908	39.6411
NM_001257401	1071	781.412	0	0
NM_001267698	1153	919.234	14.4212	0.978393
NM_001780	1157	923.45	1330.28	89.8391
NM_001040059	1899	1665.38	22.4489	0.84066
NM_001251	1981	1746.45	213.128	7.61067
NM_001781	1801	1268.77	1512	74.3199
NM_006137	1408	1234.31	0	0
NM_001252	1038	828.658	4342	326.777
NM_001782	1673	1421.66	178	7.8084
NM_001025158	1430	1224.74	304.505	15.5055
NM_001025159	1806	1627	8482.43	325.139
NM_004355	1614	1410.25	128109	5665.29
NM_001783	1383	1168.24	6146.05	328.096
NM_021601	1269	1042.45	660.945	39.5409
NM_000626	1386	1196.46	956.353	49.8492
NM_001039933	1389	1201.34	1176.89	61.0949
NM_021602	1074	842.543	89.7572	6.64377
NM_005191	2882	2325.62	2740	73.4765
NM_004356	1622	1505.98	3250	134.586
NR_108080	1299	1131.11	6	0.330813
NM_001024844	1741	1577.92	0	0
NM_002231	1816	1689.98	8717.66	321.704
NM_001040280	2599	2238.85	226.314	6.30411
NM_001251901	2431	2005.12	1648.95	51.2869
NM_004233	2602	2240.81	733.731	20.4206
NM_001184879	8404	7261.75	173.965	1.49403
NM_001184881	8255	7127.31	0	0
NM_001184882	8011	6891.27	80.8309	0.731502
NM_003874	8353	7214.44	1060.86	9.17048
NM_001206924	2514	2007.62	5.5228	0.171559
NM_001206925	2800	2270.19	58.8851	1.61764
NM_006889	2905	2361.69	1044.17	27.5731
NM_175862	2850	2318.31	836.336	22.4981
NM_176892	2761	2229.69	29.086	0.813536
NM_001145873	3179	3168.21	7.10544	0.139867
NM_001768	3037	2863.31	0	0
NM_171827	2926	2752.31	0	0
NR_027353	2623	2449.31	0	0
NM_001178100	1059	885.309	0	0
NM_004931	1558	1384.31	0	0
NM_172101	1240	1066.31	0	0
NM_172102	1096	922.309	0	0
NM_172213	1186	1012.31	0	0
NM_001769	1439	1134.08	260	14.2977
NM_012072	6826	6531.25	3.10769	0.0296742
NM_005816	4558	3823.54	241.493	3.93892
NM_198196	4606	3871.55	17.4256	0.280697
NM_001025160	3470	3507.83	450.692	8.01268
NM_001784	3338	3372.59	2382.73	44.0605
NM_078481	3617	3677.56	544.069	9.22638
NM_001122898	1314	1132.79	5.83487	0.321232
NM_001122898_1	1314	1132.79	5.83487	0.321232
NM_001277710	1377	1193.88	35.5578	1.85742
NM_001277710_1	1377	1193.88	35.5578	1.85742
NM_002414	1362	1181.29	799.607	42.2141
NM_002414_1	1362	1181.29	799.607	42.2141
NM_001184808	3621	3532.48	0	0
NM_001242614	3870	3823.36	10.9356	0.178376
NM_031462	3840	3794.35	938.051	15.4179
NM_134445	3624	3529.51	0	0
NM_134446	3693	3643.54	15.0137	0.256981
NR_033380	3040	2688.74	11.1689	0.259058
NR_033380_1	3040	2688.74	11.1689	0.259058
NR_033381	1238	982.918	21.3311	1.35342
NR_033381_1	1238	982.918	21.3311	1.35342
NM_001785	1084	814.03	2	0.153224
NM_001193478	2432	1949.25	22.5268	0.720725
NM_030911	3526	2858.4	78.509	1.71291
NR_036439	3348	2699.66	11.9642	0.276383
NM_138477	4855	5094.45	542.76	6.64428
NM_006023	1673	1379.06	2780.66	125.749
NM_003672	4395	3692.82	272.157	4.5962
NM_033312	2571	2318.75	19.5687	0.526313
NM_033313	2669	2253.73	2.2744	0.0629363
NM_001077181	5256	4534.03	4	0.055019
NM_003671	5597	5126.06	0	0
NM_033331	5714	5231.34	0	0
NR_003595	3018	2502.98	15.1106	0.376498
NM_001078645	2418	1987.6	1112.62	34.9104
NM_003903	2336	1917.59	239.382	7.78527
NM_001255	1799	1626.08	2522	96.7254
NM_001145734	2983	2809.31	0	0
NM_001170402	3109	2935.31	0	0
NM_152623	3097	2923.31	0	0
NM_004661	3280	2717.71	1786	40.9842
NM_001789	3831	3590.48	1327.27	23.0539
NM_201567	3711	3471.27	91.7309	1.64803
NM_001287516	3196	3152.1	19.1886	0.379646
NM_001287517	3154	3053.94	0	0
NM_001287518	3115	3021.35	0	0
NM_001287519	2927	2832.5	0	0
NM_001287520	2969	2884.62	818.795	17.702
NM_001287522	2846	2728.45	63.1866	1.44426
NM_001287524	2751	2586.38	63.117	1.52192
NM_004358	3779	3913.34	39.3183	0.62659
NM_021872	3698	3804.79	3.68624	0.0604212
NM_021873	3821	3960.97	402.708	6.34055
NM_001287582	2291	1939.95	104.944	3.37366
NM_001287583	2408	2119.42	17.8879	0.526356
NM_001790	2295	1943.28	111.982	3.59376
NM_022809	2076	1732.61	20.2978	0.730611
NM_139286	995	658.443	518	49.0624
NM_001114091	5996	4873.76	316.067	4.04438
NM_001256	5978	4856.65	1166.06	14.9734
NM_001293089	5975	4853.52	2082.19	26.7547
NM_001293091	5830	4727.15	122.687	1.61859
NM_004359	1570	1558.22	822	32.8989
NM_007065	1796	1735.1	5525	198.584
NM_017913	1823	1440.57	357	15.4551
NM_015891	3977	3191.24	1244.37	24.3178
NM_001039802	2419	1893.84	641.854	21.1364
NM_001791	2293	1764.4	9103.2	321.761
NM_044472	1638	1213.87	119.881	6.1591
NM_003607	10631	9560.25	2419.72	15.7846
NM_014826	10388	9309.33	59.2834	0.397148
NM_006035	6826	7137.99	1333	11.6464
NM_017525	5064	5677.36	15	0.164771
NM_152243	2287	2329.22	10	0.267749
NM_006779	2148	2073.98	78	2.34546
NM_001270436	5249	4501.32	308.301	4.27142
NM_001270437	5205	4451.44	0.0276447	0.000387301
NM_001270438	5181	4424.23	486.902	6.86342
NM_006449	5840	5339.58	723.77	8.45339
NM_012121	3226	3221.92	702	13.5881
NM_145057	1016	976.234	15	0.95824
NR_102426	1961	1441.38	4.12513	0.178483
NM_001038707	3308	2835.44	623.799	13.7202
NM_020239	3172	2715.83	2956.71	67.8959
NM_001038702	3612	2908.53	26.1366	0.560419
NM_020240	3781	3052.87	4848.86	99.0533
NM_001178010	2198	1957.72	50.8706	1.62051
NM_001178011	1964	1744.97	73.7079	2.63428
NM_003504	2102	1851.49	1413.42	47.6089
NM_001253	6557	5475.27	2040.16	23.2378
NM_001254	3178	2692.15	1984	45.96
NM_001134419	3310	2589.23	46.3296	1.1159
NM_001134420	3438	2740.66	174.326	3.96684
NM_003503	3344	2624.48	565.344	13.434
NM_024529	6064	4798.47	1503	19.5341
NM_152562	3845	3480.97	1393	24.9568
NM_031299	1295	1025.76	1023	62.1964
NM_017955	2578	2304.08	1861.29	50.3794
NM_145701	2052	1802.08	26.7147	0.924511
NM_080668	2701	2575.51	2336	56.5649
NM_031942	2935	2498.1	198.047	4.94419
NM_145810	2698	2270.33	1574.95	43.2629
NM_001127370	3087	2702.91	21.0406	0.485472
NM_001127371	2895	2519.58	257.45	6.3724
NM_018719	3033	2646.28	1039.75	24.5036
NM_001256875	2611	2343.41	1198.09	31.8843
NM_018101	2514	2218.16	635.914	17.8789
NM_022842	6135	5845.97	163.896	1.74843
NM_178181	1541	1330.98	6.38091	0.298985
NM_201546	2084	1910.31	0	0
NM_004360	4940	4543.02	185.707	2.5493
NM_006727	3561	3387.31	0	0
NM_001797	3773	3599.31	0	0
NM_004061	4470	3875.84	28.5324	0.459102
NM_001220488	4252	3819.6	0	0
NM_001220489	4029	3612.92	0	0
NM_001220490	3937	3492.72	2	0.0357111
NM_001220491	1063	889.309	0	0
NM_001220492	1111	937.309	0	0
NM_001257	4146	3710.11	0	0
NM_004933	2984	3238.03	2	0.03852
